RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (806 Receptors)
SURFACE FILE: ../dados_aermet/ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      640.000,      -80.000,        0.000,   0.130449E+04, 
 1988,   61,   24,      680.000,      -80.000,        0.000,   0.134318E+04, 
 1988,   61,   24,      720.000,      -80.000,        0.000,   0.137386E+04, 
 1988,   61,   24,      760.000,      -80.000,        0.000,   0.140303E+04, 
 1988,   61,   24,      800.000,      -80.000,        0.000,   0.143117E+04, 
 1988,   61,   24,      840.000,      -80.000,        0.000,   0.144649E+04, 
 1988,   61,   24,      880.000,      -80.000,        0.000,   0.144141E+04, 
 1988,   61,   24,      920.000,      -80.000,        0.000,   0.137300E+04, 
 1988,   61,   24,      960.000,      -80.000,        0.000,   0.127342E+04, 
 1988,   61,   24,     1000.000,      -80.000,        0.000,   0.116215E+04, 
 1988,   61,   24,        0.000,      -60.000,        0.000,   0.578528E+03, 
 1988,   61,   24,       40.000,      -60.000,        0.000,   0.763958E+03, 
 1988,   61,   24,       80.000,      -60.000,        0.000,   0.914338E+03, 
 1988,   61,   24,      120.000,      -60.000,        0.000,   0.107177E+04, 
 1988,   61,   24,      160.000,      -60.000,        0.000,   0.115700E+04, 
 1988,   61,   24,      200.000,      -60.000,        0.000,   0.124244E+04, 
 1988,   61,   24,      240.000,      -60.000,        0.000,   0.131290E+04, 
 1988,   61,   24,      280.000,      -60.000,        0.000,   0.140559E+04, 
 1988,   61,   24,      320.000,      -60.000,        0.000,   0.147750E+04, 
 1988,   61,   24,      360.000,      -60.000,        0.000,   0.156161E+04, 
 1988,   61,   24,      400.000,      -60.000,        0.000,   0.162404E+04, 
 1988,   61,   24,      440.000,      -60.000,        0.000,   0.170483E+04, 
 1988,   61,   24,      480.000,      -60.000,        0.000,   0.176446E+04, 
 1988,   61,   24,      520.000,      -60.000,        0.000,   0.183536E+04, 
 1988,   61,   24,      560.000,      -60.000,        0.000,   0.189413E+04, 
 1988,   61,   24,      600.000,      -60.000,        0.000,   0.195229E+04, 
 1988,   61,   24,      640.000,      -60.000,        0.000,   0.201547E+04, 
 1988,   61,   24,      680.000,      -60.000,        0.000,   0.204877E+04, 
 1988,   61,   24,      720.000,      -60.000,        0.000,   0.210507E+04, 
 1988,   61,   24,      760.000,      -60.000,        0.000,   0.214638E+04, 
 1988,   61,   24,      800.000,      -60.000,        0.000,   0.217443E+04, 
 1988,   61,   24,      840.000,      -60.000,        0.000,   0.220645E+04, 
 1988,   61,   24,      880.000,      -60.000,        0.000,   0.220028E+04, 
 1988,   61,   24,      920.000,      -60.000,        0.000,   0.212235E+04, 
 1988,   61,   24,      960.000,      -60.000,        0.000,   0.199628E+04, 
 1988,   61,   24,     1000.000,      -60.000,        0.000,   0.184700E+04, 
 1988,   61,   24,        0.000,      -40.000,        0.000,   0.813835E+03, 
 1988,   61,   24,       40.000,      -40.000,        0.000,   0.114736E+04, 
 1988,   61,   24,       80.000,      -40.000,        0.000,   0.138181E+04, 
 1988,   61,   24,      120.000,      -40.000,        0.000,   0.165675E+04, 
 1988,   61,   24,      160.000,      -40.000,        0.000,   0.187802E+04, 
 1988,   61,   24,      200.000,      -40.000,        0.000,   0.209953E+04, 
 1988,   61,   24,      240.000,      -40.000,        0.000,   0.228682E+04, 
 1988,   61,   24,      280.000,      -40.000,        0.000,   0.246952E+04, 
 1988,   61,   24,      320.000,      -40.000,        0.000,   0.261551E+04, 
