RLINEv1_2   
SOURCE FILE: Source_Example.txt (8 Sources)
RECEPTOR FILE: Receptor_Example.txt (196 Receptors)
SURFACE FILE: Met_Example.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_G1, C_G2,
   12,  264,    7,       20.000,      -10.000,        1.500,   0.204705E+07,   0.211134E+07, 
   12,  264,    7,       20.000,      -20.000,        1.500,   0.204696E+07,   0.103401E+07, 
   12,  264,    7,       20.000,      -30.000,        1.500,   0.204709E+07,   0.671135E+06, 
   12,  264,    7,       20.000,      -40.000,        1.500,   0.204693E+07,   0.472637E+06, 
   12,  264,    7,       20.000,      -50.000,        1.500,   0.204689E+07,   0.349984E+06, 
   12,  264,    7,       20.000,      -75.000,        1.500,   0.204681E+07,   0.189720E+06, 
   12,  264,    7,       20.000,     -100.000,        1.500,   0.204673E+07,   0.116436E+06, 
   12,  264,    7,       30.000,      -10.000,        1.500,   0.165070E+07,   0.211189E+07, 
   12,  264,    7,       30.000,      -20.000,        1.500,   0.165055E+07,   0.103456E+07, 
   12,  264,    7,       30.000,      -30.000,        1.500,   0.165066E+07,   0.671657E+06, 
   12,  264,    7,       30.000,      -40.000,        1.500,   0.165064E+07,   0.473175E+06, 
   12,  264,    7,       30.000,      -50.000,        1.500,   0.165046E+07,   0.350447E+06, 
   12,  264,    7,       30.000,      -75.000,        1.500,   0.165042E+07,   0.190157E+06, 
   12,  264,    7,       30.000,     -100.000,        1.500,   0.165031E+07,   0.116832E+06, 
   12,  264,    7,       40.000,      -10.000,        1.500,   0.134137E+07,   0.211238E+07, 
   12,  264,    7,       40.000,      -20.000,        1.500,   0.134116E+07,   0.103504E+07, 
   12,  264,    7,       40.000,      -30.000,        1.500,   0.134124E+07,   0.672148E+06, 
   12,  264,    7,       40.000,      -40.000,        1.500,   0.134129E+07,   0.473650E+06, 
   12,  264,    7,       40.000,      -50.000,        1.500,   0.134120E+07,   0.350901E+06, 
   12,  264,    7,       40.000,      -75.000,        1.500,   0.134106E+07,   0.190559E+06, 
   12,  264,    7,       40.000,     -100.000,        1.500,   0.134096E+07,   0.117219E+06, 
   12,  264,    7,       50.000,      -10.000,        1.500,   0.110256E+07,   0.211285E+07, 
   12,  264,    7,       50.000,      -20.000,        1.500,   0.110253E+07,   0.103550E+07, 
   12,  264,    7,       50.000,      -30.000,        1.500,   0.110254E+07,   0.672617E+06, 
   12,  264,    7,       50.000,      -40.000,        1.500,   0.110252E+07,   0.474093E+06, 
   12,  264,    7,       50.000,      -50.000,        1.500,   0.110242E+07,   0.351335E+06, 
   12,  264,    7,       50.000,      -75.000,        1.500,   0.110235E+07,   0.190973E+06, 
   12,  264,    7,       50.000,     -100.000,        1.500,   0.110222E+07,   0.117565E+06, 
   12,  264,    7,       75.000,      -10.000,        1.500,   0.718092E+06,   0.211393E+07, 
   12,  264,    7,       75.000,      -20.000,        1.500,   0.718012E+06,   0.103651E+07, 
   12,  264,    7,       75.000,      -30.000,        1.500,   0.718025E+06,   0.673575E+06, 
   12,  264,    7,       75.000,      -40.000,        1.500,   0.717939E+06,   0.475022E+06, 
   12,  264,    7,       75.000,      -50.000,        1.500,   0.717925E+06,   0.352293E+06, 
   12,  264,    7,       75.000,      -75.000,        1.500,   0.717827E+06,   0.191856E+06, 
   12,  264,    7,       75.000,     -100.000,        1.500,   0.717572E+06,   0.118372E+06, 
   12,  264,    7,      100.000,      -10.000,        1.500,   0.504629E+06,   0.211484E+07, 
   12,  264,    7,      100.000,      -20.000,        1.500,   0.504596E+06,   0.103741E+07, 
   12,  264,    7,      100.000,      -30.000,        1.500,   0.504548E+06,   0.674455E+06, 
   12,  264,    7,      100.000,      -40.000,        1.500,   0.504474E+06,   0.475890E+06, 
   12,  264,    7,      100.000,      -50.000,        1.500,   0.504410E+06,   0.353098E+06, 
   12,  264,    7,      100.000,      -75.000,        1.500,   0.504194E+06,   0.192614E+06, 
   12,  264,    7,      100.000,     -100.000,        1.500,   0.503864E+06,   0.119064E+06, 
   12,  264,    7,      -10.000,      -10.000,        1.500,   0.113963E+07,   0.210963E+07, 
   12,  264,    7,      -10.000,      -20.000,        1.500,   0.113962E+07,   0.103227E+07, 
   12,  264,    7,      -10.000,      -30.000,        1.500,   0.113962E+07,   0.669432E+06, 
   12,  264,    7,      -10.000,      -40.000,        1.500,   0.113958E+07,   0.471039E+06, 
   12,  264,    7,      -10.000,      -50.000,        1.500,   0.113955E+07,   0.348396E+06, 
   12,  264,    7,      -10.000,      -75.000,        1.500,   0.113947E+07,   0.188252E+06, 
   12,  264,    7,      -10.000,     -100.000,        1.500,   0.113934E+07,   0.115111E+06, 
   12,  264,    7,      -20.000,      -10.000,        1.500,   0.649407E+06,   0.210899E+07, 
   12,  264,    7,      -20.000,      -20.000,        1.500,   0.649391E+06,   0.103166E+07, 
   12,  264,    7,      -20.000,      -30.000,        1.500,   0.649380E+06,   0.668870E+06, 
   12,  264,    7,      -20.000,      -40.000,        1.500,   0.649339E+06,   0.470408E+06, 
   12,  264,    7,      -20.000,      -50.000,        1.500,   0.649320E+06,   0.347780E+06, 
   12,  264,    7,      -20.000,      -75.000,        1.500,   0.649238E+06,   0.187704E+06, 
   12,  264,    7,      -20.000,     -100.000,        1.500,   0.649083E+06,   0.114630E+06, 
   12,  264,    7,      -30.000,      -10.000,        1.500,   0.436612E+06,   0.210829E+07, 
   12,  264,    7,      -30.000,      -20.000,        1.500,   0.436545E+06,   0.103094E+07, 
   12,  264,    7,      -30.000,      -30.000,        1.500,   0.436554E+06,   0.668160E+06, 
   12,  264,    7,      -30.000,      -40.000,        1.500,   0.436505E+06,   0.469786E+06, 
   12,  264,    7,      -30.000,      -50.000,        1.500,   0.436460E+06,   0.347139E+06, 
   12,  264,    7,      -30.000,      -75.000,        1.500,   0.436408E+06,   0.187116E+06, 
   12,  264,    7,      -30.000,     -100.000,        1.500,   0.436259E+06,   0.114122E+06, 
   12,  264,    7,      -40.000,      -10.000,        1.500,   0.309218E+06,   0.210751E+07, 
   12,  264,    7,      -40.000,      -20.000,        1.500,   0.309226E+06,   0.103024E+07, 
   12,  264,    7,      -40.000,      -30.000,        1.500,   0.309226E+06,   0.667444E+06, 
   12,  264,    7,      -40.000,      -40.000,        1.500,   0.309169E+06,   0.469061E+06, 
   12,  264,    7,      -40.000,      -50.000,        1.500,   0.309107E+06,   0.346456E+06, 
   12,  264,    7,      -40.000,      -75.000,        1.500,   0.309075E+06,   0.186511E+06, 
   12,  264,    7,      -40.000,     -100.000,        1.500,   0.308925E+06,   0.113577E+06, 
   12,  264,    7,      -50.000,      -10.000,        1.500,   0.228266E+06,   0.210672E+07, 
   12,  264,    7,      -50.000,      -20.000,        1.500,   0.228244E+06,   0.102945E+07, 
   12,  264,    7,      -50.000,      -30.000,        1.500,   0.228235E+06,   0.666679E+06, 
   12,  264,    7,      -50.000,      -40.000,        1.500,   0.228201E+06,   0.468308E+06, 
   12,  264,    7,      -50.000,      -50.000,        1.500,   0.228156E+06,   0.345771E+06, 
   12,  264,    7,      -50.000,      -75.000,        1.500,   0.228072E+06,   0.185872E+06, 
   12,  264,    7,      -50.000,     -100.000,        1.500,   0.227910E+06,   0.113008E+06, 
   12,  264,    7,      -75.000,      -10.000,        1.500,   0.122785E+06,   0.210448E+07, 
   12,  264,    7,      -75.000,      -20.000,        1.500,   0.122789E+06,   0.102731E+07, 
   12,  264,    7,      -75.000,      -30.000,        1.500,   0.122774E+06,   0.664622E+06, 
   12,  264,    7,      -75.000,      -40.000,        1.500,   0.122712E+06,   0.466319E+06, 
   12,  264,    7,      -75.000,      -50.000,        1.500,   0.122707E+06,   0.343801E+06, 
   12,  264,    7,      -75.000,      -75.000,        1.500,   0.122578E+06,   0.184108E+06, 
   12,  264,    7,      -75.000,     -100.000,        1.500,   0.122411E+06,   0.111459E+06, 
   12,  264,    7,     -100.000,      -10.000,        1.500,   0.756758E+05,   0.210187E+07, 
   12,  264,    7,     -100.000,      -20.000,        1.500,   0.756598E+05,   0.102476E+07, 
   12,  264,    7,     -100.000,      -30.000,        1.500,   0.756325E+05,   0.662116E+06, 
   12,  264,    7,     -100.000,      -40.000,        1.500,   0.755971E+05,   0.463928E+06, 
   12,  264,    7,     -100.000,      -50.000,        1.500,   0.755623E+05,   0.341502E+06, 
   12,  264,    7,     -100.000,      -75.000,        1.500,   0.754327E+05,   0.182049E+06, 
   12,  264,    7,     -100.000,     -100.000,        1.500,   0.752526E+05,   0.109703E+06, 
   12,  264,    8,       10.000,       10.000,        1.500,   0.261192E+06,   0.864362E+06, 
   12,  264,    8,       10.000,       20.000,        1.500,   0.261301E+06,   0.706071E+06, 
   12,  264,    8,       10.000,       30.000,        1.500,   0.261423E+06,   0.583588E+06, 
   12,  264,    8,       10.000,       40.000,        1.500,   0.261535E+06,   0.486750E+06, 
   12,  264,    8,       10.000,       50.000,        1.500,   0.261634E+06,   0.411574E+06, 
   12,  264,    8,       10.000,       75.000,        1.500,   0.261876E+06,   0.287457E+06, 
   12,  264,    8,       10.000,      100.000,        1.500,   0.262080E+06,   0.214912E+06, 
   12,  264,    8,       20.000,       10.000,        1.500,   0.106383E+06,   0.864309E+06, 
   12,  264,    8,       20.000,       20.000,        1.500,   0.106486E+06,   0.706007E+06, 
   12,  264,    8,       20.000,       30.000,        1.500,   0.106578E+06,   0.583549E+06, 
   12,  264,    8,       20.000,       40.000,        1.500,   0.106675E+06,   0.486718E+06, 
   12,  264,    8,       20.000,       50.000,        1.500,   0.106759E+06,   0.411582E+06, 
   12,  264,    8,       20.000,       75.000,        1.500,   0.106959E+06,   0.287463E+06, 
   12,  264,    8,       20.000,      100.000,        1.500,   0.107130E+06,   0.214905E+06, 
   12,  264,    8,       30.000,       10.000,        1.500,   0.686919E+05,   0.864314E+06, 
   12,  264,    8,       30.000,       20.000,        1.500,   0.687811E+05,   0.706011E+06, 
   12,  264,    8,       30.000,       30.000,        1.500,   0.688581E+05,   0.583596E+06, 
   12,  264,    8,       30.000,       40.000,        1.500,   0.689274E+05,   0.486785E+06, 
   12,  264,    8,       30.000,       50.000,        1.500,   0.690002E+05,   0.411620E+06, 
   12,  264,    8,       30.000,       75.000,        1.500,   0.691631E+05,   0.287437E+06, 
   12,  264,    8,       30.000,      100.000,        1.500,   0.693099E+05,   0.214918E+06, 
   12,  264,    8,       40.000,       10.000,        1.500,   0.491782E+05,   0.864344E+06, 
   12,  264,    8,       40.000,       20.000,        1.500,   0.492515E+05,   0.706044E+06, 
   12,  264,    8,       40.000,       30.000,        1.500,   0.493143E+05,   0.583571E+06, 
   12,  264,    8,       40.000,       40.000,        1.500,   0.493723E+05,   0.486769E+06, 
   12,  264,    8,       40.000,       50.000,        1.500,   0.494301E+05,   0.411560E+06, 
   12,  264,    8,       40.000,       75.000,        1.500,   0.495652E+05,   0.287466E+06, 
   12,  264,    8,       40.000,      100.000,        1.500,   0.496762E+05,   0.214933E+06, 
   12,  264,    8,       50.000,       10.000,        1.500,   0.372389E+05,   0.864298E+06, 
   12,  264,    8,       50.000,       20.000,        1.500,   0.372896E+05,   0.705989E+06, 
   12,  264,    8,       50.000,       30.000,        1.500,   0.373403E+05,   0.583511E+06, 
   12,  264,    8,       50.000,       40.000,        1.500,   0.373907E+05,   0.486672E+06, 
   12,  264,    8,       50.000,       50.000,        1.500,   0.374392E+05,   0.411550E+06, 
   12,  264,    8,       50.000,       75.000,        1.500,   0.375374E+05,   0.287493E+06, 
   12,  264,    8,       50.000,      100.000,        1.500,   0.376319E+05,   0.214923E+06, 
   12,  264,    8,       75.000,       10.000,        1.500,   0.215073E+05,   0.864272E+06, 
   12,  264,    8,       75.000,       20.000,        1.500,   0.215266E+05,   0.705937E+06, 
   12,  264,    8,       75.000,       30.000,        1.500,   0.215516E+05,   0.583542E+06, 
   12,  264,    8,       75.000,       40.000,        1.500,   0.215796E+05,   0.486717E+06, 
   12,  264,    8,       75.000,       50.000,        1.500,   0.216030E+05,   0.411561E+06, 
   12,  264,    8,       75.000,       75.000,        1.500,   0.216556E+05,   0.287510E+06, 
   12,  264,    8,       75.000,      100.000,        1.500,   0.217022E+05,   0.214927E+06, 
   12,  264,    8,      100.000,       10.000,        1.500,   0.141215E+05,   0.864292E+06, 
   12,  264,    8,      100.000,       20.000,        1.500,   0.141350E+05,   0.706034E+06, 
   12,  264,    8,      100.000,       30.000,        1.500,   0.141460E+05,   0.583601E+06, 
   12,  264,    8,      100.000,       40.000,        1.500,   0.141540E+05,   0.486768E+06, 
   12,  264,    8,      100.000,       50.000,        1.500,   0.141652E+05,   0.411589E+06, 
   12,  264,    8,      100.000,       75.000,        1.500,   0.141884E+05,   0.287470E+06, 
   12,  264,    8,      100.000,      100.000,        1.500,   0.142049E+05,   0.214909E+06, 
   12,  264,    8,      -10.000,       10.000,        1.500,   0.141946E+07,   0.864311E+06, 
   12,  264,    8,      -10.000,       20.000,        1.500,   0.141962E+07,   0.705983E+06, 
   12,  264,    8,      -10.000,       30.000,        1.500,   0.141982E+07,   0.583562E+06, 
   12,  264,    8,      -10.000,       40.000,        1.500,   0.141992E+07,   0.486728E+06, 
   12,  264,    8,      -10.000,       50.000,        1.500,   0.142011E+07,   0.411564E+06, 
   12,  264,    8,      -10.000,       75.000,        1.500,   0.142044E+07,   0.287483E+06, 
   12,  264,    8,      -10.000,      100.000,        1.500,   0.142067E+07,   0.214920E+06, 
   12,  264,    8,      -20.000,       10.000,        1.500,   0.915509E+06,   0.864329E+06, 
   12,  264,    8,      -20.000,       20.000,        1.500,   0.915752E+06,   0.705997E+06, 
   12,  264,    8,      -20.000,       30.000,        1.500,   0.915940E+06,   0.583580E+06, 
   12,  264,    8,      -20.000,       40.000,        1.500,   0.916089E+06,   0.486805E+06, 
   12,  264,    8,      -20.000,       50.000,        1.500,   0.916301E+06,   0.411617E+06, 
   12,  264,    8,      -20.000,       75.000,        1.500,   0.916653E+06,   0.287499E+06, 
   12,  264,    8,      -20.000,      100.000,        1.500,   0.916924E+06,   0.214917E+06, 
   12,  264,    8,      -30.000,       10.000,        1.500,   0.669844E+06,   0.864337E+06, 
   12,  264,    8,      -30.000,       20.000,        1.500,   0.670127E+06,   0.706018E+06, 
   12,  264,    8,      -30.000,       30.000,        1.500,   0.670303E+06,   0.583587E+06, 
   12,  264,    8,      -30.000,       40.000,        1.500,   0.670501E+06,   0.486761E+06, 
   12,  264,    8,      -30.000,       50.000,        1.500,   0.670711E+06,   0.411615E+06, 
   12,  264,    8,      -30.000,       75.000,        1.500,   0.671162E+06,   0.287485E+06, 
   12,  264,    8,      -30.000,      100.000,        1.500,   0.671494E+06,   0.214917E+06, 
   12,  264,    8,      -40.000,       10.000,        1.500,   0.515631E+06,   0.864314E+06, 
   12,  264,    8,      -40.000,       20.000,        1.500,   0.515869E+06,   0.706052E+06, 
   12,  264,    8,      -40.000,       30.000,        1.500,   0.516068E+06,   0.583582E+06, 
   12,  264,    8,      -40.000,       40.000,        1.500,   0.516330E+06,   0.486747E+06, 
   12,  264,    8,      -40.000,       50.000,        1.500,   0.516544E+06,   0.411587E+06, 
   12,  264,    8,      -40.000,       75.000,        1.500,   0.517035E+06,   0.287540E+06, 
   12,  264,    8,      -40.000,      100.000,        1.500,   0.517483E+06,   0.214943E+06, 
   12,  264,    8,      -50.000,       10.000,        1.500,   0.411357E+06,   0.864286E+06, 
   12,  264,    8,      -50.000,       20.000,        1.500,   0.411651E+06,   0.705947E+06, 
   12,  264,    8,      -50.000,       30.000,        1.500,   0.411941E+06,   0.583548E+06, 
   12,  264,    8,      -50.000,       40.000,        1.500,   0.412172E+06,   0.486721E+06, 
